d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
22.933,1.497,0.6624,0.6823,4368143.6949,47.4787,81.9326,0.6578,0.6894,17597807.2947,52.2751,54.1305,0.6578,0.693,24850064.278,50.0509,46.1641
31.8474,1.4801,0.6648,0.6807,4397320.0576,48.1985,56.8085,0.661,0.6879,17339440.2643,52.2239,35.1046,0.661,0.6916,24849932.6388,50.2351,29.3231
22.6175,1.5718,0.6624,0.6894,4309084.8523,48.9864,56.1974,0.6568,0.6958,17821010.5633,52.7717,39.629,0.6568,0.6991,25457068.2848,50.219,34.4641
22.4343,1.4229,0.6542,0.6752,4407817.1044,48.0167,86.4433,0.6496,0.6835,18056263.8304,52.4083,55.9087,0.6496,0.6874,25201277.5101,50.2813,47.6241
29.9419,1.4366,0.6605,0.6764,4273709.808,48.1556,66.5055,0.6567,0.6837,16501561.9526,52.8689,41.4657,0.6567,0.6873,22973439.9811,50.4298,34.6338
25.4521,1.4022,0.6474,0.6735,4772690.8588,48.0082,52.7298,0.6434,0.6812,17043305.6977,52.8823,38.7289,0.6434,0.6853,24360160.2188,50.6853,33.086
22.7373,1.4832,0.6512,0.681,4369475.2729,48.3244,52.3647,0.6476,0.6881,17223266.3871,52.2533,40.209,0.6476,0.6916,24198820.9461,50.6052,35.5361
28.5366,1.4374,0.662,0.6765,4223214.9869,47.9424,80.8585,0.6563,0.685,18548700.0188,52.622,42.6111,0.6563,0.6886,25333967.2102,50.1338,35.6721
20.6236,1.4755,0.6548,0.6802,4407136.5418,47.8218,77.0056,0.6491,0.688,18339515.3085,52.1585,51.9963,0.6491,0.6916,25415508.1543,50.9641,46.2057
20.8569,1.5151,0.657,0.684,4310894.494,48.9132,69.3928,0.6524,0.6909,17469199.5574,52.2419,49.4862,0.6524,0.694,23980901.6675,50.5342,43.9533
28.1737,1.5439,0.6723,0.6867,4212073.3677,48.6308,77.2496,0.6683,0.6935,17861969.1424,52.9619,46.5422,0.6683,0.6964,24239796.8931,50.3472,39.3298
20.7897,1.5341,0.6568,0.6858,4309145.6461,47.8993,61.2548,0.6519,0.6929,18338849.0104,52.126,44.8711,0.6519,0.6958,24671231.2916,50.5257,40.3255
21.6233,1.5255,0.6592,0.6851,4522969.9639,49.1866,67.7816,0.6542,0.6918,17518211.15,52.1136,47.0593,0.6542,0.6951,24613221.946,50.095,41.2062
25.4124,1.5695,0.6668,0.6893,4531966.5965,47.09,53.315,0.662,0.6957,18108087.5111,52.214,37.819,0.662,0.6987,25016844.413,50.7414,33.547
20.2541,1.632,0.6702,0.6953,4511950.0073,49.3453,73.4134,0.665,0.7009,17907377.3832,52.9835,52.4072,0.665,0.7036,25052472.2618,50.8651,46.4077
26.4567,1.5594,0.6669,0.6883,4443618.4193,49.1099,55.3764,0.6622,0.6947,17760600.6304,52.9199,37.5149,0.6622,0.6978,24878375.7314,50.5492,32.4009
20.3702,1.5094,0.6593,0.6835,4384312.9899,47.7444,81.6419,0.6554,0.6906,17848914.3328,52.7939,59.6564,0.6554,0.6937,24246119.604,50.8118,52.3782
31.4309,1.4433,0.6619,0.6772,4480730.3116,47.8738,62.2279,0.6573,0.6854,18493048.4766,52.2967,35.3882,0.6573,0.689,25251208.4148,50.425,30.0106
24.3082,1.5474,0.6682,0.6872,4569082.0827,48.6595,75.515,0.6628,0.694,18387917.3742,52.2056,46.7146,0.6628,0.6968,24737342.4183,50.7231,41.3248
21.4956,1.625,0.6743,0.6945,4410773.6871,48.8605,84.2579,0.6691,0.7003,17961736.1107,52.0407,55.3014,0.6691,0.703,25062294.1014,50.0327,48.5015
26.5312,1.5055,0.6653,0.6831,4405956.5482,49.3825,71.8742,0.6601,0.6907,18618255.0549,52.5231,42.3162,0.6601,0.6942,26119949.8378,50.5807,36.163
29.8313,1.4982,0.6726,0.6824,4337340.1427,47.19,106.5163,0.6687,0.6897,17968612.2233,52.4971,53.271,0.6687,0.6931,24997020.4431,50.7375,43.9223
21.3853,1.446,0.6445,0.6774,4377588.1035,49.6648,55.4999,0.6399,0.6853,17906107.2385,52.2133,40.1628,0.6399,0.6891,25031381.3169,50.4898,35.5433
25.5995,1.5501,0.6722,0.6874,4534934.8788,47.7395,85.5993,0.6685,0.6942,18317384.131,52.1442,53.683,0.6685,0.6973,25349594.1131,50.2077,45.7208
24.5041,1.4343,0.6579,0.6764,4643562.8756,48.3969,83.6192,0.6526,0.6842,17582562.5096,52.9311,51.4272,0.6526,0.688,24723882.5177,50.9104,43.6522
31.4081,1.492,0.671,0.6818,4425091.2956,49.1995,90.7237,0.6676,0.6895,18524916.1924,52.427,46.1566,0.6676,0.693,25760063.4079,50.0149,37.5388
21.5113,1.4095,0.652,0.6739,4333492.2145,47.6565,89.8573,0.6478,0.682,17507740.9618,52.3181,60.6136,0.6478,0.6858,24165447.5078,50.6761,52.4693
23.4207,1.4301,0.6507,0.676,4548239.5169,47.1533,61.8391,0.6462,0.6838,17494577.8925,52.5201,44.418,0.6462,0.6876,24530891.353,50.5721,38.4533
20.7631,1.5814,0.6734,0.6904,4404968.2005,48.1191,112.7829,0.6681,0.6966,17797980.9613,52.4619,69.9099,0.6681,0.6996,24897134.5777,50.932,61.0056
20.3067,1.5858,0.6607,0.6909,4582510.3037,49.8723,60.9343,0.657,0.697,17778017.907,52.9252,46.9674,0.657,0.6997,24259733.5374,50.8276,41.9053
20.0641,1.5472,0.6614,0.6872,4515874.5056,49.0429,77.2726,0.6566,0.6937,17817131.5795,52.4884,54.8208,0.6566,0.6971,25292210.2359,50.818,48.3061
30.1001,1.5749,0.6738,0.6898,4506907.9376,49.8569,60.1673,0.6692,0.696,17608840.3532,52.3222,36.1293,0.6692,0.699,24723100.4524,50.7256,31.2307
23.5417,1.5047,0.6605,0.683,4283359.303,47.5847,66.6531,0.6569,0.6896,16684415.3779,52.1228,48.5469,0.6569,0.6932,23952364.6403,50.1437,41.7631
21.6027,1.6216,0.6678,0.6942,4268202.6839,49.5912,61.5403,0.6629,0.7002,18279162.307,52.5971,43.9016,0.6629,0.7028,25050196.288,50.6144,39.1719
21.0696,1.4542,0.6578,0.6782,4400304.2812,47.5853,97.7183,0.6535,0.6855,17033430.5176,52.1492,65.4671,0.6535,0.6889,23423786.5014,50.4178,56.7839
23.7137,1.4484,0.6606,0.6777,4452172.1637,48.456,97.5881,0.6553,0.6853,17516617.8795,52.6115,57.1426,0.6553,0.6892,24967342.3014,50.7921,48.331
20.2337,1.5195,0.6533,0.6846,4627414.8506,47.4955,58.8559,0.6488,0.691,16962347.2222,52.9073,46.731,0.6488,0.6943,23874889.2029,50.9655,41.4136
24.2647,1.5523,0.6643,0.6877,4546217.5526,48.7299,58.8953,0.6589,0.694,17447831.7688,52.1473,39.8504,0.6589,0.6971,24400177.2003,50.619,35.2843
31.8461,1.5762,0.6735,0.6899,4359988.1489,49.813,52.3471,0.6689,0.6959,17318665.5971,52.1081,31.6498,0.6689,0.6986,23647793.6501,50.1624,27.4795
31.0364,1.5354,0.6721,0.686,4423241.3769,48.4279,66.8271,0.6679,0.6925,17245323.3589,52.2079,39.1219,0.6679,0.6959,24634514.58,50.8389,33.2224
31.1675,1.4452,0.6585,0.6773,4400659.8938,49.2583,51.3556,0.6546,0.6854,18234021.7052,52.3783,32.0654,0.6546,0.6893,25606336.6003,50.9057,27.4417
27.3645,1.5183,0.6705,0.6844,4544585.5456,49.4101,88.8458,0.6667,0.691,17248808.7754,52.3398,51.9341,0.6667,0.6944,24402365.0103,50.7615,43.8585
28.4692,1.4129,0.661,0.6743,4505587.0902,48.0295,91.8024,0.6557,0.6824,17582110.3032,52.6105,47.5857,0.6557,0.6861,24311112.6059,50.0221,39.2406
29.4344,1.5554,0.6746,0.6879,4366336.8481,48.3698,76.8173,0.6697,0.6944,17654440.3837,52.4966,42.7124,0.6697,0.6972,24121528.0306,50.773,36.7389
20.7295,1.5823,0.6626,0.6906,4612285.3103,47.3009,61.022,0.6589,0.6965,17334910.8516,52.5975,48.8652,0.6589,0.6995,24576494.5408,50.8762,43.3804
22.5529,1.4467,0.6466,0.6774,4314242.9704,47.3514,51.2613,0.642,0.6851,17421038.1881,52.8596,39.3454,0.642,0.6887,24261134.3667,50.6118,34.4025
22.6774,1.5847,0.6668,0.6906,4285939.8409,49.5426,65.1721,0.6612,0.697,18065472.5334,52.9796,44.0197,0.6612,0.7,25218773.6283,50.8217,38.6502
22.7682,1.4547,0.6588,0.6783,4429735.4058,47.4656,88.1364,0.655,0.6862,18191527.5445,52.9253,59.1806,0.655,0.6895,24569761.3659,50.7568,50.8232
22.2373,1.6,0.6727,0.6923,4767303.7265,49.8868,85.5719,0.6674,0.6981,17717450.289,52.6167,54.6138,0.6674,0.7009,24679421.6948,50.4858,47.594
22.0335,1.4188,0.647,0.6747,4192970.2456,48.5785,65.0318,0.6423,0.6821,16297853.2147,52.5135,46.6997,0.6423,0.6862,23651441.3158,50.5508,40.3464
22.2279,1.5322,0.6655,0.6856,4364752.0026,49.0723,85.9861,0.6613,0.6921,17045357.6863,52.2595,57.6445,0.6613,0.6952,23658685.8568,50.0459,49.7487
23.7612,1.5561,0.6755,0.688,4557316.1543,47.4966,122.5005,0.67,0.6942,17097935.6764,52.8364,67.4306,0.67,0.6976,24983970.7017,50.2033,55.4401
20.6008,1.4138,0.6442,0.6743,4287748.6937,47.2913,65.2586,0.6399,0.6828,18159861.6908,52.8085,49.1259,0.6399,0.6868,25458407.5931,50.5464,42.5355
28.737,1.4642,0.6613,0.6792,4449749.7067,47.9525,61.4489,0.6571,0.6867,17656849.4027,52.2707,38.7428,0.6571,0.6903,24583277.3639,50.331,32.9917
28.3551,1.5003,0.6612,0.6825,4134937.7314,48.9955,50.9039,0.6559,0.6895,17236668.0308,52.6004,32.89,0.6559,0.6931,24621187.1859,50.5982,28.3133
20.3735,1.4386,0.6587,0.6768,4560042.1066,47.2851,121.0746,0.6535,0.6848,18143146.3249,52.8348,74.4959,0.6535,0.6887,25453716.3876,50.4675,62.6462
29.4967,1.4747,0.6646,0.6802,4518092.9136,48.4283,67.9292,0.6607,0.6879,18247227.1959,52.8967,41.1892,0.6607,0.6916,25530751.5836,50.1452,34.0376
25.7282,1.537,0.6685,0.6861,4386980.3438,47.3124,72.0275,0.6644,0.693,18097629.2292,52.0853,47.0797,0.6644,0.696,24638592.0477,50.078,40.6491
21.289,1.5627,0.666,0.6886,4500905.182,48.2797,77.9931,0.6613,0.6951,18070043.119,52.7047,54.5951,0.6613,0.6982,25007249.4721,50.6712,47.7977
22.1491,1.4745,0.6613,0.68,4248804.074,48.7708,98.2572,0.6574,0.688,18463446.1932,52.2322,62.1252,0.6574,0.6914,25281409.3321,50.939,54.0704
25.3952,1.5368,0.666,0.686,4274602.5324,48.4988,65.3607,0.6612,0.6928,17583422.6028,52.1295,42.597,0.6612,0.696,24581741.6557,50.3172,37.021
30.6027,1.4594,0.6623,0.6786,4324097.7849,47.9174,60.286,0.6585,0.686,17141028.583,52.0663,37.4681,0.6585,0.6898,24477292.475,50.2899,31.484
21.7136,1.4798,0.6554,0.6806,4339592.8392,47.6256,69.593,0.6514,0.6881,17808697.189,52.1805,50.5889,0.6514,0.6913,24219435.6704,50.3117,44.4514
23.0747,1.4482,0.6558,0.6775,4264156.9579,49.7599,79.7887,0.6516,0.6857,18177048.0899,52.2034,51.0866,0.6516,0.6893,25081034.9255,50.1687,43.948
20.9369,1.6941,0.6715,0.7013,4668625.618,48.3786,51.0345,0.6678,0.7059,17496942.5284,52.0746,41.4379,0.6678,0.7083,24641180.3284,50.5018,37.6029
22.4417,1.4476,0.6642,0.6777,4566271.0652,47.4222,139.584,0.6605,0.6854,17853994.9852,52.3771,80.4751,0.6605,0.6892,24989151.2564,50.9604,67.4546
24.4203,1.4763,0.6606,0.6804,4581414.6866,48.2243,74.8591,0.6553,0.6875,17139264.5682,52.8292,48.2243,0.6553,0.6909,23962051.5046,50.4789,41.1867
25.5947,1.418,0.6631,0.6746,4212276.3885,48.9133,135.3461,0.6588,0.6826,17156536.2057,52.4329,67.1702,0.6588,0.6864,24166802.0995,50.0568,54.521
23.3952,1.4108,0.6591,0.674,4297934.0285,48.1149,120.0058,0.6539,0.6822,17513925.9415,52.4348,65.6473,0.6539,0.686,24441450.2957,50.1506,54.6382
23.987,1.4466,0.6539,0.6776,4632955.703,49.0965,65.6887,0.6496,0.6852,17596896.4007,52.0171,44.4413,0.6496,0.689,24834578.961,50.6859,38.771
22.3956,1.4691,0.6613,0.6795,4230828.7661,48.5954,99.937,0.6567,0.6869,17243795.7734,52.3784,61.9095,0.6567,0.6906,24413219.353,50.6844,52.9482
22.1311,1.6364,0.6708,0.6957,4433562.5575,49.0012,61.4732,0.6668,0.7009,17010237.0641,52.2454,45.9231,0.6668,0.7034,23752144.8969,50.7843,41.2542
27.9221,1.4164,0.6639,0.6745,4312215.754,49.2547,125.4084,0.6595,0.6829,18082081.1662,52.0053,57.2551,0.6595,0.6869,25344173.3491,50.5513,47.1179
20.119,1.6405,0.6719,0.6961,4496950.1177,49.4265,77.4724,0.6666,0.7015,17579535.2427,52.1261,53.7326,0.6666,0.7042,24890043.8317,50.8678,48.3239
20.5739,1.589,0.6728,0.6912,4607006.715,48.1152,104.3309,0.6676,0.697,17206195.3562,52.4687,67.9084,0.6676,0.6997,23807992.2831,50.3608,59.1085
20.6251,1.5311,0.6691,0.6857,4716577.7147,48.5474,123.5578,0.6656,0.6929,18964169.2928,52.9863,79.6597,0.6656,0.6965,26843819.1191,50.7798,66.8821
21.3538,1.4322,0.6454,0.6761,4474886.5326,48.6077,59.9155,0.6408,0.6835,16754953.6424,52.1767,44.2425,0.6408,0.6871,23233155.6173,50.3846,39.1028
25.2996,1.5282,0.6704,0.6854,4579289.649,49.1126,94.38,0.665,0.6921,17628834.6413,52.1965,52.6434,0.665,0.6952,24375237.385,50.211,44.9993
24.9994,1.499,0.6631,0.6825,4388134.0338,47.4358,70.5957,0.6581,0.6893,16985302.687,52.0227,46.1048,0.6581,0.6926,23717206.1873,50.9322,40.5248
22.2188,1.4812,0.6649,0.6807,4325614.6412,49.1887,119.4935,0.6604,0.6878,17078519.9342,52.6317,70.556,0.6604,0.6915,24383520.2758,50.6445,59.3158
20.841,1.5235,0.6599,0.6849,4490325.3946,49.4547,76.9789,0.656,0.6915,17353894.4723,52.2788,54.8694,0.656,0.6951,24902443.2761,50.6497,47.9544
22.6255,1.6228,0.6749,0.6944,4456952.0095,48.7434,79.5115,0.6697,0.6997,16862830.2176,52.9903,53.4197,0.6697,0.7025,24165369.3489,50.1129,45.6898
22.0087,1.5257,0.6703,0.685,4367218.7837,49.4535,128.2707,0.6652,0.692,17832781.7986,52.9152,71.7658,0.6652,0.6955,25459282.6643,50.9821,60.5425
21.1412,1.5503,0.6737,0.6875,4560198.9531,48.5968,143.2798,0.6697,0.6937,17173125.3992,52.8758,86.7573,0.6697,0.6968,24117197.1211,50.2721,72.3066
23.1145,1.414,0.6475,0.6744,4438409.6017,48.2851,61.1747,0.6439,0.683,18532770.8937,52.1229,43.7543,0.6439,0.6869,25640844.6237,50.0316,37.7968
24.4391,1.4629,0.6635,0.6791,4450885.5006,48.4493,100.3938,0.6596,0.6864,17239336.804,52.8758,61.592,0.6596,0.69,24263403.0923,50.1441,50.8633
20.8128,1.6958,0.6736,0.7013,4357845.341,48.7426,57.0643,0.6698,0.7059,16935650.5046,52.0104,45.0737,0.6698,0.708,23396540.3927,50.0893,40.6914
23.9316,1.4815,0.6616,0.6809,4490758.3,47.9289,79.9056,0.6576,0.6886,18467643.4493,52.6384,52.4331,0.6576,0.6923,25930143.7534,50.935,44.9309
20.094,1.6456,0.6686,0.6965,4273347.8532,49.6391,64.9976,0.6638,0.7021,18066661.7923,52.0274,47.0398,0.6638,0.7046,24993092.6586,50.422,42.4559
26.9273,1.4779,0.6659,0.6804,4342814.0532,48.5231,88.6432,0.6618,0.6877,17329063.2912,52.1575,51.3491,0.6618,0.6913,24431403.7579,50.5511,43.3416
27.3728,1.4686,0.6597,0.6797,4636285.269,47.3461,58.1402,0.656,0.6875,18501259.9084,52.8001,39.8772,0.656,0.6913,25989524.0962,50.641,33.8075
26.3681,1.4573,0.6569,0.6785,4328024.7993,48.573,59.4854,0.6527,0.6863,17893163.3826,52.5605,39.7067,0.6527,0.6896,24270663.1714,50.498,34.4024
26.4751,1.4288,0.66,0.6757,4366401.0424,49.8589,89.8152,0.6545,0.6835,17208578.2468,52.7553,48.9345,0.6545,0.6872,24079811.2853,50.6592,41.2022
21.1429,1.4787,0.6604,0.6806,4557360.5548,47.2268,95.3206,0.657,0.6885,18792937.891,52.1379,65.2242,0.657,0.6919,25645714.4592,50.6515,56.7287
28.4804,1.4972,0.6694,0.6823,4370765.6997,49.0413,90.0652,0.6651,0.6897,18043674.1285,52.837,48.8852,0.6651,0.6934,25818188.7296,50.1019,39.7522
20.8597,1.5302,0.6522,0.6855,4411218.773,49.8815,53.5127,0.6466,0.6927,18620233.689,52.0101,37.8371,0.6466,0.6956,25039099.4681,50.0655,33.953
22.5154,1.4598,0.6644,0.6787,4415937.4933,47.1117,126.2937,0.6607,0.6867,18314041.7998,52.5042,75.2313,0.6607,0.6903,25335668.7887,50.6954,63.2007
21.3019,1.5434,0.6579,0.6867,4324397.1573,49.4716,60.3909,0.6544,0.6931,17046745.5918,52.9162,46.5185,0.6544,0.6964,24315594.4066,50.9695,40.9324
25.9054,1.4651,0.6544,0.6793,4491400.3673,47.8132,50.5825,0.6496,0.6873,18589651.0842,52.526,35.1736,0.6496,0.6908,25551511.9957,50.0143,30.2912
23.7577,1.5062,0.662,0.6833,4536946.105,49.6,73.167,0.6577,0.6905,18226901.8417,52.7441,48.3161,0.6577,0.6938,25150091.8106,50.3915,41.5283
23.3679,1.4532,0.6505,0.6782,4501215.9743,49.9503,58.0749,0.6457,0.6857,17553344.1967,52.671,40.1581,0.6457,0.6893,24316480.9453,50.5719,35.0836
29.7889,1.538,0.6755,0.6861,4115605.3254,47.25,94.5762,0.6699,0.6926,17104671.7683,52.4568,46.8261,0.6699,0.6958,24076296.7487,50.5891,39.2594
26.5883,1.5966,0.6715,0.6918,4303980.0315,47.842,54.9849,0.6671,0.698,18176985.1899,52.6382,38.1309,0.6671,0.701,25505789.9052,50.2045,32.8716
24.3068,1.5724,0.6742,0.6895,4329945.098,47.0147,91.2867,0.6686,0.6953,16633692.1505,52.4791,55.6816,0.6686,0.698,22887861.882,50.1405,47.8778
20.517,1.5666,0.6721,0.689,4541844.897,49.1918,121.0849,0.6668,0.6955,18175664.9213,52.3809,71.7858,0.6668,0.6985,25185112.3178,50.3882,61.9847
27.2289,1.4254,0.6604,0.6754,4389817.7444,48.0405,86.5225,0.6566,0.6832,17280340.1889,52.6147,51.4486,0.6566,0.6868,23788344.0588,50.0182,42.6656
23.3917,1.5751,0.6636,0.6897,4333576.7192,49.1235,54.7235,0.6595,0.6962,17984498.7978,52.1581,39.6478,0.6595,0.699,24715131.0259,50.1473,35.0725
31.4599,1.4396,0.6585,0.6768,4433910.2805,47.9038,50.7861,0.653,0.6844,17181300.6915,52.0639,30.5307,0.653,0.6882,24336822.958,50.84,26.3506
21.7589,1.4659,0.6479,0.6793,4355785.4554,48.0491,53.7695,0.6437,0.6871,18176109.5992,52.0949,40.4799,0.6437,0.6908,25367347.2415,50.3511,35.7533
28.1449,1.4746,0.6657,0.6802,4512431.1856,48.2863,80.8624,0.6605,0.6875,17579383.6298,52.9687,45.5345,0.6605,0.691,24453155.6963,50.1202,37.7491
25.3769,1.5011,0.665,0.6827,4344220.3674,47.6405,76.5991,0.66,0.6898,17663866.7457,52.9345,48.3434,0.66,0.6931,24367093.5798,50.1931,40.8947
27.4019,1.5077,0.6642,0.6833,4304242.8322,49.3302,62.2443,0.6605,0.6906,18182661.0933,52.5385,40.3878,0.6605,0.694,25385719.8096,50.8564,34.7974
20.1669,1.4534,0.6503,0.6781,4391972.8352,48.8158,75.2565,0.6448,0.6854,16881975.6918,52.0795,52.1043,0.6448,0.6893,24411400.1298,50.3864,45.5024
28.0228,1.4494,0.6588,0.6778,4538408.5503,49.1051,62.3197,0.6542,0.6859,18444381.2698,52.7548,38.4121,0.6542,0.6895,25437432.2641,50.9566,32.9719
26.486,1.4774,0.6704,0.6804,4422545.1689,48.8057,139.4052,0.6651,0.6874,16931359.1464,52.0446,63.4707,0.6651,0.6913,24525247.2183,50.9671,52.6023
22.9462,1.4934,0.6555,0.6819,4377549.7335,48.4667,59.3696,0.6519,0.689,17422938.5544,52.9096,44.4845,0.6519,0.6925,24411478.683,50.1039,38.142
25.7749,1.5253,0.6631,0.6851,4620532.2714,49.2934,58.2418,0.6595,0.6915,17050870.2805,52.029,40.8291,0.6595,0.6947,23847719.1067,50.2768,35.587
28.0506,1.4947,0.6646,0.682,4211671.4702,47.447,63.8317,0.6604,0.6893,17748672.9391,52.2425,40.7088,0.6604,0.693,25280218.8565,50.5148,34.6123
25.7868,1.5134,0.669,0.684,4586937.543,47.906,89.1912,0.6653,0.6911,18265399.888,52.1262,54.4916,0.6653,0.6942,24848429.6734,50.2928,46.5275
31.7056,1.5698,0.6726,0.6893,4411025.7576,49.841,51.9648,0.6676,0.6959,18332934.9907,52.8234,30.974,0.6676,0.699,25781257.0145,50.1972,26.2021
27.3311,1.5353,0.6712,0.686,4450420.1099,48.6618,80.2899,0.6665,0.6927,17702044.9761,52.9796,47.4056,0.6665,0.6958,24557250.5824,50.1778,39.6882
21.1612,1.4492,0.6476,0.6777,4411610.9761,47.9636,60.8383,0.6438,0.6857,18084408.8461,52.7666,46.4662,0.6438,0.6894,25242596.1793,50.018,39.9709
23.6055,1.4382,0.6576,0.6767,4476610.0982,48.8879,87.6974,0.6522,0.6846,17828075.8101,52.4885,52.6844,0.6522,0.6887,25412210.9323,50.13,44.2607
21.7766,1.6409,0.6677,0.6961,4560237.5623,49.4646,53.8724,0.6626,0.7014,17361280.379,52.5129,39.8578,0.6626,0.704,24413388.7006,50.6636,35.7411
26.9018,1.5176,0.669,0.6843,4534823.9339,47.5082,78.7558,0.6651,0.6908,16813033.3594,52.6296,50.3766,0.6651,0.694,23641236.5446,50.2141,42.2594
21.6754,1.4698,0.6653,0.6797,4404692.7962,49.2045,141.5466,0.66,0.6874,18097936.4203,52.3199,74.9318,0.66,0.691,25221259.0248,50.2686,62.999
23.2971,1.6847,0.6746,0.7003,4454383.1574,49.3482,51.2452,0.6698,0.7049,16945546.1803,52.2286,37.7593,0.6698,0.7071,23181272.9487,50.7763,34.4165
21.5818,1.5309,0.6719,0.6855,4359941.2582,49.4341,145.0827,0.6681,0.6926,18234085.7632,52.6158,82.4568,0.6681,0.6956,24796360.1564,50.4929,69.8513
21.0522,1.4928,0.6551,0.6819,4355441.4468,49.2842,70.7738,0.6498,0.6896,18673315.082,52.1122,47.5124,0.6498,0.6928,25144149.1118,50.9716,42.7649
30.066,1.4146,0.6574,0.6743,4258958.4755,49.7342,64.7526,0.6521,0.6824,17355622.5002,52.8933,36.5875,0.6521,0.6861,23989744.7527,50.6157,30.886
24.6642,1.4122,0.6476,0.6742,4436188.407,49.2643,55.6754,0.6435,0.6824,17683837.0935,52.9874,39.4392,0.6435,0.6861,24414700.5704,50.0886,33.6087
24.6465,1.4187,0.6554,0.6748,4421433.7955,48.5679,80.0399,0.6518,0.6828,17445424.5778,52.0111,51.6844,0.6518,0.6868,24668069.4056,50.464,44.0284
21.7986,1.4575,0.6543,0.6785,4369757.7274,49.21,76.9966,0.6502,0.6863,17961990.5003,52.2403,52.4189,0.6502,0.6898,24700102.5491,50.7717,46.072
28.444,1.4288,0.657,0.6757,4319868.3573,48.5232,61.8779,0.6513,0.6838,17762168.3987,52.0648,36.2682,0.6513,0.6875,24645174.4676,50.5772,31.3256
22.355,1.6518,0.6703,0.697,4216369.0299,47.5719,52.4951,0.6664,0.7025,17718290.5734,52.3411,41.1777,0.6664,0.7053,25600211.4768,50.9039,36.8606
23.3836,1.4475,0.6507,0.6775,4354390.9904,47.979,57.8619,0.6463,0.6851,17258198.0788,52.2463,41.7214,0.6463,0.6885,23744714.9468,50.8111,36.9646
23.3454,1.5995,0.6709,0.6921,4407854.1258,48.4013,68.4128,0.6667,0.698,17537787.9797,52.7153,48.4884,0.6667,0.7008,24433018.2892,50.7896,42.5384
20.5654,1.6582,0.6736,0.6977,4421412.0901,47.0501,69.074,0.6687,0.7028,17211344.8144,52.2291,52.0531,0.6687,0.7055,24645571.4229,50.4233,46.2552
24.6388,1.4281,0.6524,0.6758,4554375.4695,49.1911,64.5362,0.6489,0.6838,17912690.943,52.1801,44.1717,0.6489,0.6874,24522823.7839,50.3829,38.3222
25.5434,1.4954,0.6686,0.6821,4331016.7124,48.9078,106.1439,0.6631,0.6888,16660599.1898,52.0702,56.4089,0.6631,0.6922,23587681.4594,50.7851,48.1772
21.4257,1.4387,0.6423,0.6766,4273942.8868,49.6014,52.4643,0.6376,0.6847,17889089.065,52.6918,38.6163,0.6376,0.6883,24640175.0545,50.9126,34.3497
26.0413,1.4928,0.6693,0.682,4576829.9606,48.5178,108.8662,0.6646,0.689,17520119.3347,52.3488,58.3868,0.6646,0.6921,23789962.6386,50.1806,49.2277
31.5266,1.4002,0.6617,0.6733,4747305.3783,47.3707,86.7379,0.657,0.6811,17325943.3785,52.0694,43.9485,0.657,0.6855,24951000.864,50.9454,36.1493
20.6279,1.5174,0.6644,0.6844,4697962.6202,48.9372,101.8795,0.6596,0.6912,17724250.8449,52.9507,66.8721,0.6596,0.6945,24698023.4153,50.1836,56.7989
25.5165,1.4688,0.6693,0.6796,4355972.1687,47.1295,140.8302,0.6643,0.6874,18231794.6499,52.003,66.446,0.6643,0.6908,24983458.144,50.7989,56.0741
23.8482,1.5268,0.671,0.6851,4345007.4676,49.9556,115.9888,0.6675,0.6916,16905847.4647,52.6944,69.0239,0.6675,0.6949,24058810.422,50.2885,57.2775
25.7092,1.4916,0.6617,0.6818,4360529.6302,47.312,64.4097,0.6568,0.6887,17003750.3188,52.6645,43.2755,0.6568,0.6921,23888402.618,50.6154,37.2178
23.562,1.5563,0.6643,0.688,4386376.7599,47.8863,60.1048,0.6591,0.6941,17005247.7001,52.5977,42.5257,0.6591,0.6972,23893641.0859,50.0519,36.865
27.299,1.4189,0.6513,0.6749,4528146.7039,47.3581,50.1228,0.6474,0.6831,18041142.9844,52.5527,35.4824,0.6474,0.6867,24539820.246,50.2624,30.5402
21.2748,1.5541,0.6645,0.6878,4475196.1424,49.457,78.3536,0.6605,0.694,17118353.2137,52.3339,55.2547,0.6605,0.6972,24398992.3507,50.8909,48.6327
22.7348,1.4307,0.6616,0.6759,4276489.3512,49.74,135.5691,0.6565,0.6839,17642028.6179,52.0607,70.2198,0.6565,0.6875,24274806.8408,50.3431,59.4872
22.1717,1.6,0.6704,0.6921,4316136.522,48.9395,74.1714,0.6659,0.6977,16603526.3031,52.604,52.2669,0.6659,0.7006,23735101.7187,50.6247,45.6967
25.4233,1.468,0.6552,0.6796,4507747.5572,47.1383,52.8666,0.6504,0.6875,18565621.5939,52.2671,36.9482,0.6504,0.691,25447980.3987,50.8215,32.5717
26.4909,1.5919,0.6715,0.6915,4559945.1559,48.8422,58.1451,0.6662,0.6973,17442785.0421,52.0357,37.5716,0.6662,0.7001,24152989.0344,50.1809,33.0117
