Phi(固含量),d50(中位径_um),sigma(几何标准差),Emix(混合功_J),Temp(温度_C),Tau0(屈服应力_Pa)
0.672,21.6516,1.5904,4284803.4193,48.6138,90.5571
0.6724,31.7215,1.5447,4324185.9034,49.8474,62.8436
0.6498,24.9055,1.4622,25053318.4418,50.2777,33.6782
0.6468,22.4811,1.4176,24233967.6294,50.5284,44.8419
0.6534,21.332,1.4046,4460151.0911,49.1454,104.984
0.6652,30.0543,1.5166,25147138.5029,50.7351,33.7478
0.6684,24.9399,1.5099,4417458.4903,47.2229,93.1334
0.6444,21.7122,1.4451,4471900.5078,49.3636,53.4265
0.6612,21.3447,1.5144,24115688.8562,50.0743,57.3532
0.661,28.169,1.5107,24661600.522,50.2346,32.9882
0.6713,20.6425,1.569,4396245.4128,49.9307,113.6635
0.6623,20.4399,1.5868,24559785.9762,50.6667,49.1777
0.6655,26.0722,1.5219,4307143.8496,47.2035,64.2668
0.6582,22.6999,1.551,24106972.8158,50.8137,39.8975
0.641,24.0884,1.4051,24851375.4562,50.5353,33.4876
0.6583,25.9253,1.4777,4492242.4324,47.4206,56.8408
0.6465,22.5067,1.4466,24307365.9729,50.4071,39.6649
0.6556,20.8431,1.4136,4299754.3566,49.8382,120.7329
0.6644,21.0266,1.5394,25146573.011,50.7739,60.5443
0.643,20.7446,1.419,4491157.704,48.3141,60.8849
0.6626,29.3022,1.4728,24644654.1089,50.8853,38.9336
0.662,22.5603,1.5796,23805579.6474,50.993,41.7978
0.6548,20.2129,1.4971,4372407.6876,48.797,73.1872
0.6608,20.539,1.5979,4581076.3352,49.1421,55.354
0.6748,20.5194,1.5991,4391983.0115,49.0753,114.1705
0.6552,22.9873,1.5318,24122669.9141,50.3357,37.3023
0.6555,21.4365,1.5091,4308214.4827,49.2063,63.7011
0.6638,26.7692,1.5394,24923186.489,50.7717,36.682
0.6457,21.1151,1.4346,4138798.1768,49.7598,63.5902
0.6631,22.88,1.4597,4533556.0511,49.6601,117.2483
0.6717,21.5252,1.5465,4529526.8438,47.8676,121.0817
0.666,23.3408,1.6142,24898456.5627,50.2735,38.3976
0.6616,25.0713,1.4498,24343214.0026,50.6034,56.2496
0.6578,22.7021,1.5208,4377999.4892,47.4299,56.9421
0.6574,30.6627,1.4197,25050159.6538,50.6296,35.3527
0.6575,25.5209,1.5152,23602723.4433,50.6134,35.3507
0.6526,26.2992,1.4872,24501692.9975,50.3509,30.5945
0.6659,22.9827,1.6166,24643127.5213,50.4802,39.3502
0.6458,21.4705,1.4163,4383727.8715,47.061,63.2111
0.6672,31.802,1.4878,4259432.0372,48.4531,64.6839
0.6741,20.5915,1.5846,4290086.0999,48.0442,118.0794
0.6512,25.7357,1.4834,23698682.8939,50.081,30.9794
0.6652,22.2608,1.5605,24464976.0967,50.9581,51.9477
0.6688,23.6015,1.5616,23169633.8319,50.5164,54.0605
0.6557,23.0687,1.5609,24905561.4798,50.1857,33.3645
0.6483,21.8802,1.4952,24588865.8081,50.7795,37.5241
0.6561,23.7057,1.4708,24705057.7088,50.183,45.3214
0.6655,20.9287,1.6137,4393138.328,49.9242,61.7836
0.6563,27.8564,1.4623,4308884.4375,48.65,50.2557
0.6401,23.1235,1.435,25303493.8921,50.4072,31.6366
0.6585,22.5745,1.4465,4622864.2514,48.413,94.5228
0.6538,24.9486,1.4787,24010081.9615,50.1751,36.751
0.6658,27.017,1.5218,4443826.6679,49.4551,63.8994
0.6603,20.3088,1.4591,4306922.6808,47.5054,118.3555
0.6653,21.2743,1.5586,23538026.97,50.0673,57.0041
0.6562,23.0345,1.5013,4478694.4442,49.8762,59.9654
0.6585,24.9486,1.4787,4693650.3078,49.8487,64.8745
0.6494,20.0565,1.4879,24903026.7211,50.2975,46.8234
0.6661,30.7265,1.4995,4111564.5949,48.0227,58.1892
0.6667,27.7197,1.4976,23316577.8196,50.6544,47.7796
0.661,24.9704,1.4868,23961300.9496,50.4829,47.1722
0.6606,23.9373,1.4454,23124740.6582,50.4747,61.6307
0.6588,20.0473,1.5622,23794023.805,50.9634,50.3077
0.6688,23.7974,1.5019,4640119.219,47.7394,113.0174
0.6622,30.826,1.4856,25256610.8306,50.2513,31.8937
0.6723,20.2686,1.6674,4327579.6673,47.7569,64.3702
0.6609,26.9241,1.4795,24492857.0473,50.0479,40.9302
0.6464,22.6227,1.4602,25684814.7971,50.0222,36.2776
0.6566,29.3409,1.4564,24589478.2124,50.8743,32.4343
0.669,24.138,1.4746,4077483.2887,47.61,147.7255
0.6611,26.157,1.4872,4243465.2478,47.1526,61.7169
0.6748,21.4587,1.693,4300199.4526,47.6777,56.187
0.6679,22.9211,1.6415,23985130.3882,50.501,38.913
0.6543,29.2023,1.4126,23992807.819,50.6768,36.0774
0.6582,25.6982,1.4131,24433992.7583,50.5472,54.2475
0.6667,28.2552,1.584,24178529.579,50.443,30.7838
0.6668,27.3937,1.4832,24846045.5423,50.6638,51.1362
0.6574,21.821,1.4742,25106627.8997,50.2897,55.0788
0.6583,20.4038,1.4902,4447740.4393,48.7104,88.1823
0.6659,26.3737,1.578,25315666.6945,50.4206,34.5147
0.6667,23.4457,1.5461,4335420.4243,48.1547,74.299
0.6666,24.4112,1.4999,4544785.954,48.7536,95.2339
0.6685,31.9842,1.5638,24510877.1301,50.3362,28.0322
0.6623,30.3438,1.4688,24587552.4596,50.42,36.1648
0.6616,26.7352,1.4144,4501495.6017,49.8477,112.4901
0.6493,22.2653,1.4127,24267474.8184,50.8044,51.082
0.6625,22.748,1.5621,24704445.5028,50.0659,43.4528
0.6586,25.377,1.4568,24103690.4684,50.6719,47.1854
0.658,23.9015,1.4606,4274157.8969,48.1031,74.7714
0.6695,26.7311,1.6157,24908037.202,50.7525,33.6684
0.6418,20.0516,1.4718,25180056.1824,50.6092,39.25
0.6555,22.7221,1.4237,4445193.1404,47.0898,88.4921
0.6598,25.587,1.4854,4345200.8769,47.3929,60.6179
0.6531,25.9253,1.4777,24568751.1509,50.4789,33.3221
0.6595,24.0771,1.4677,25762169.0303,50.8077,50.6064
0.6582,30.2164,1.4575,24957820.8677,50.8478,32.2088
0.6638,27.5412,1.4644,4518933.6639,49.0432,80.6401
0.6554,27.5335,1.4444,4577898.8074,48.768,54.4177
0.6692,23.6198,1.6323,25802261.7235,50.4723,39.0843
0.6581,20.0138,1.5615,4237582.9447,47.3891,60.0865
0.6689,27.0925,1.616,23566744.2163,50.4533,32.2092
0.6627,31.0704,1.4416,4332405.3165,47.9522,69.2854
0.6537,21.0049,1.4214,24091182.6608,50.4932,65.1878
0.6542,29.9832,1.4146,24595381.5274,50.7675,33.5218
0.6453,21.6395,1.4303,4244662.4773,48.0362,58.3571
0.6691,31.6694,1.5126,4342380.3936,48.3995,61.3912
0.6579,27.0758,1.4476,4350414.622,49.5434,65.0142
0.6605,28.7446,1.4838,4087932.8284,47.3191,50.9356
0.6666,23.6229,1.5383,4265105.7177,47.4689,75.4362
0.6652,25.7947,1.4997,4552557.4573,49.3116,78.4642
0.6638,20.8015,1.5833,4287178.0612,49.5913,67.5259
0.6579,21.5153,1.5962,24790424.7484,50.5761,36.641
0.6623,25.3446,1.4827,4805717.9873,49.7279,76.0518
0.661,23.7727,1.497,23565702.4281,50.2912,50.056
0.6689,20.1059,1.526,4490424.053,49.7769,138.8596
0.6596,23.4468,1.4666,4382701.4064,48.122,81.9483
0.6663,27.9881,1.4489,4420702.8702,47.7481,108.3157
0.6637,24.027,1.4337,4761115.5958,47.2065,129.3977
0.6661,29.879,1.472,25137921.4767,50.4319,43.3902
0.6652,27.2769,1.4792,24439078.7676,50.8439,49.2644
0.6682,26.4197,1.5071,24473223.8884,50.3371,52.5316
0.6691,27.854,1.5695,4419586.6732,48.0304,51.8282
0.67,23.8271,1.5275,24618292.1738,50.8962,64.4806
0.6643,21.3876,1.6136,4611043.8137,48.8127,54.3488
0.646,21.0668,1.4818,24650850.5663,50.0133,38.7468
0.66,23.8172,1.4152,4604417.299,47.6494,116.7851
0.6621,27.017,1.5218,24379699.3517,50.5188,36.1508
0.6606,30.4304,1.408,25265031.3658,50.0085,42.7645
0.661,27.9232,1.4907,24549187.5756,50.6049,36.9358
0.6483,22.3802,1.4187,24397720.8516,50.492,47.2984
0.658,25.6938,1.5049,24098131.0637,50.0482,36.2883
0.6432,21.4875,1.467,24601382.8315,50.7062,36.5055
0.6669,28.929,1.5781,24683301.7213,50.805,30.4329
0.6569,20.8253,1.405,4612916.1897,48.0491,133.2323
0.6458,20.2393,1.427,4257255.8196,48.5655,70.1468
0.6501,22.0856,1.4396,25429462.4143,50.2189,46.8066
0.6665,24.6826,1.4604,4628248.0326,47.0624,123.5932
0.6674,25.5484,1.5761,4717196.2588,48.0897,53.5927
0.6715,31.4042,1.482,4401454.0479,48.4723,105.9335
0.6596,22.3069,1.5698,25007443.9104,50.7337,39.8909
0.6633,28.301,1.4089,4400763.5817,49.88,124.6152
0.6598,23.8714,1.4817,4396931.2083,47.6727,71.7125
0.6641,31.6694,1.5126,23325361.9463,50.0132,29.914
0.6598,21.477,1.4355,4650011.0592,47.9865,121.1522
0.6617,22.9392,1.5877,24231561.0951,50.5131,38.1436
0.6581,21.4971,1.5835,23843141.7075,50.8311,39.2761
0.6688,21.2743,1.5586,4359704.1906,49.9036,97.7837
0.6535,22.143,1.4327,4480559.9908,47.8502,79.8441
0.656,21.2101,1.5296,24769791.6095,50.719,45.3905
0.6742,22.6215,1.5517,4294839.1541,47.2083,126.0897
0.6616,21.1967,1.542,4512151.1266,48.0011,70.3961
0.6494,21.8223,1.4844,4200418.8313,49.9731,54.6143
0.6581,24.0734,1.5124,4484357.9752,47.6111,53.8022
0.6632,20.2043,1.5885,23162450.5866,50.108,51.9991
0.6535,21.3293,1.4396,23810595.9033,50.3511,58.311
0.6642,26.0512,1.5123,4428728.7514,49.3742,66.5315
0.6698,23.4418,1.5425,23093653.0053,50.9206,63.088
0.6635,31.3416,1.4243,25694269.8051,50.4994,43.1646
0.6455,21.112,1.4575,4343038.444,47.7135,53.5875
0.6631,20.8755,1.4956,24714337.1498,50.9799,70.9135
0.6631,24.1456,1.429,4458571.3953,48.0642,132.3697
0.6628,30.554,1.4406,4364761.274,47.7772,72.3304
0.6683,20.2115,1.5598,4483187.531,49.7259,104.042
0.6459,26.0318,1.4292,25798038.7732,50.5214,30.3679
0.6699,29.0971,1.5944,24465891.4807,50.3249,31.45
0.6668,27.9182,1.4791,24885957.7961,50.2338,49.7139
0.6481,20.2506,1.4101,24617118.7044,50.6693,59.309
0.6696,28.3759,1.5481,4341381.7164,47.5774,59.3585
0.6526,27.4145,1.4106,25821008.7502,50.3706,37.1439
0.6584,20.749,1.464,4580829.3669,48.7559,100.1307
0.6672,29.0112,1.5271,24502589.6263,50.4376,38.0155
0.6679,26.1236,1.6121,24477174.8182,50.4412,33.4663
0.6656,21.2727,1.5359,24658222.7646,50.7607,63.5126
0.6617,27.9747,1.4866,4330242.6735,48.3544,57.4662
0.6542,26.3891,1.4656,23854229.2667,50.9694,35.7326
0.6735,23.1625,1.622,4390556.0994,48.5557,69.8805
0.6573,25.8117,1.4071,24761346.09,50.781,52.9728
0.6628,25.8384,1.4697,24623671.9069,50.6794,50.8914
0.6444,25.1437,1.4082,24651605.2228,50.7605,34.2063
0.6709,25.616,1.4971,4644219.9525,47.3971,121.1096
0.6368,21.5176,1.4082,25477599.3838,50.7416,36.415
0.6625,24.081,1.5691,4515274.1475,49.8983,51.2107
0.661,27.7242,1.4954,4591032.824,47.2014,51.5422
0.6677,27.1733,1.5334,25343941.4877,50.1762,42.1085
0.6541,23.1068,1.4632,4631530.2535,47.4738,62.8208
0.6705,29.8976,1.5345,4441820.3146,49.7905,65.9171
0.6531,24.2501,1.5111,25944059.5058,50.5256,33.1069
0.6741,31.676,1.5622,4346988.6665,47.3741,58.7198
0.668,25.3194,1.5189,23743687.8981,50.1371,54.1372
0.6567,21.6745,1.5523,4439050.7314,48.5202,51.8372
0.6627,30.953,1.4901,24747299.3989,50.2799,32.0099
0.6678,21.9631,1.5656,4430883.8357,48.8543,80.6887
0.6744,26.4804,1.5876,4482002.7573,49.1474,72.6295
0.6723,27.4777,1.5716,4349569.0294,47.1238,63.1466
0.6562,22.6811,1.4575,24781562.1847,50.3976,52.6153
0.6667,23.5038,1.5797,4505598.1975,49.3439,61.5243
0.6528,22.0599,1.4353,4311223.5272,48.7461,78.5703
0.6582,30.6384,1.4857,24641667.1978,50.9544,28.146
0.6561,31.0785,1.4533,24688873.2576,50.4958,28.4378
0.6475,22.0375,1.4107,4458651.829,49.5155,70.5537
0.6562,31.6125,1.4068,4374277.5004,49.7251,56.9291
0.6526,24.2794,1.4535,4391702.9463,48.065,56.8016
0.659,24.1577,1.5206,25368132.3926,50.2087,39.6224
0.6503,22.0967,1.4852,4300115.0813,47.7328,52.0947
0.6602,30.3346,1.4227,4488723.5645,48.3881,69.9332
0.6565,20.766,1.5271,24487837.6406,50.2469,48.2623
0.6638,23.2458,1.5838,4481507.9056,49.9216,54.191
0.6618,30.5797,1.4081,4627641.9558,48.9364,90.1519
0.6692,27.373,1.6295,24001497.4035,50.5662,30.1513
0.6677,21.4478,1.5345,4282783.783,48.9893,104.1855
0.647,21.7723,1.4665,24997994.3611,50.0263,39.3917
0.6613,21.85,1.4787,23631578.4776,50.3075,64.7753
0.6529,26.6338,1.4304,4399194.5718,48.7098,55.4353
0.668,21.3865,1.6956,23692255.466,50.6627,36.542
0.6718,21.3769,1.5793,4324487.0058,47.0149,95.4214
0.6635,30.9165,1.4448,4315999.793,49.093,74.4496
0.6573,22.9768,1.505,4322509.1239,47.6343,59.544
0.6681,30.2926,1.527,25350077.6741,50.0756,35.3792
0.6567,29.5138,1.4366,23567929.0568,50.2415,35.0339
0.6572,22.1098,1.5127,24656096.997,50.9445,46.7105
0.6536,22.8024,1.55,25528039.1584,50.4318,33.1214
0.6611,23.7057,1.4708,4353921.4754,47.5488,84.4241
0.6563,30.4571,1.4363,25534559.9206,50.1503,31.2795
0.6636,20.681,1.5535,4519843.1163,47.6054,75.8207
0.6474,25.5309,1.4064,23437494.3974,50.4813,37.4129
0.6585,20.1874,1.5826,24951561.2881,50.323,44.2897
0.6551,23.8827,1.5334,22959575.5665,50.4742,34.7353
0.6694,31.3261,1.5432,25171206.983,50.5609,33.1176
0.664,28.3987,1.4708,25143508.2948,50.0233,43.3381
0.6614,22.0911,1.5332,4423905.6613,48.0426,67.7444
0.6582,26.7423,1.4096,24659949.0275,50.0995,50.1338
0.6653,23.0564,1.6473,24873833.6798,50.8816,34.1136
0.6694,27.7,1.5409,24817985.1986,50.313,42.8251
0.6372,20.1932,1.4103,4585871.5219,47.6989,52.6632
0.6644,29.0272,1.4598,23698657.5885,50.605,46.2397
0.6565,23.5862,1.4298,4304760.0349,48.5394,87.0304
0.6614,30.843,1.4608,23658955.0264,50.5156,35.4169
0.6684,23.9918,1.5358,23917882.061,50.0665,56.3936
0.6579,23.8772,1.4414,4256998.5243,48.9744,86.5203
0.6672,28.0794,1.5072,25305216.8425,50.059,43.4574
0.6626,31.1346,1.4128,4648518.0125,47.4708,86.428
0.6693,26.0005,1.5853,24765505.6547,50.0059,39.4535
0.6555,28.3596,1.4527,25339346.2597,50.1759,32.8873
0.6582,24.8407,1.4059,4433189.3162,48.9387,104.9705
0.651,21.2334,1.4263,4424348.0677,49.856,83.124
0.6633,28.7389,1.5375,25970264.4948,50.3624,30.6881
0.6537,22.3574,1.5045,4607113.7087,47.9246,53.5036
0.6702,23.6826,1.5573,4287737.9775,49.0185,85.6172
0.6641,27.3993,1.4809,24994711.3399,50.2009,44.9583
0.6572,24.5823,1.4708,24911611.3693,50.7611,44.2622
0.6521,26.3645,1.4535,25186120.4976,50.4857,33.7829
0.6642,28.5113,1.4068,4475096.1037,47.5947,131.1183
0.6618,21.2951,1.5914,24761280.352,50.394,43.4121
0.648,21.4581,1.4671,4494894.4024,49.9208,57.4269
0.6689,30.2119,1.5874,24489316.8092,50.0921,28.6966
0.6509,26.2733,1.4258,23783678.1544,50.6388,37.1512
0.6553,27.9268,1.4285,24128200.5859,50.5747,38.1444
0.6588,20.0374,1.5882,24613260.9314,50.0541,44.4478
0.6606,24.9226,1.4541,4480585.4861,49.4985,86.6596
0.6612,22.0284,1.4833,4481451.711,49.654,94.2483
0.653,27.7504,1.4192,24753089.9927,50.4223,36.1697
0.6665,20.5433,1.6471,24544559.7592,50.4277,44.6647
0.6683,30.2687,1.5136,24095200.0121,50.3848,39.3323
0.6565,20.0768,1.4969,25213246.6829,50.3454,57.5117
0.6451,27.1908,1.4132,24525160.2133,50.5208,29.2788
0.6634,24.5609,1.4729,4567891.124,48.2398,90.7374
0.6426,21.5514,1.4415,4388138.208,48.5155,50.3699
0.6565,24.0605,1.5364,24031245.4144,50.0942,34.8568
0.6594,31.2272,1.4897,24424162.9578,50.689,27.832
0.6651,20.9556,1.6861,24980363.6995,50.6097,35.2875
0.6645,23.2024,1.5474,25042984.7108,50.5089,48.249
0.6632,21.3391,1.5177,4263832.8822,49.3866,90.6336
0.6698,29.8066,1.5755,25514270.0303,50.7716,32.2893
0.669,29.8547,1.5817,24432416.1144,50.2196,30.3873
0.6683,29.289,1.5796,23986488.0106,50.4144,31.2686
0.671,31.0315,1.4713,4364367.8593,48.8923,116.6193
0.6619,22.0832,1.6218,25199743.1302,50.7031,36.1174
0.6484,23.2742,1.4432,4372273.2699,48.8265,54.8877
0.6569,21.6004,1.511,25099365.0246,50.4922,48.0373
0.6592,24.4997,1.458,24632690.512,50.2121,50.6247
0.6661,27.0797,1.526,4244455.1853,47.7274,60.8792
0.6719,24.0707,1.5464,4296719.2548,48.128,99.7232
0.6632,23.7974,1.5019,24823150.4252,50.0146,52.1779
0.6629,23.1148,1.4314,4440833.2866,48.2288,138.4449
0.6659,20.6786,1.5205,24292455.8596,50.7127,73.1992
0.6517,24.2362,1.4959,24284776.7637,50.616,34.161
0.663,20.1796,1.5959,4407478.9587,47.017,60.8876
0.6609,23.1314,1.5965,25165306.2482,50.0987,34.5595
0.6681,21.0959,1.5713,24452852.419,50.5294,61.7035
0.6744,31.2273,1.5421,4536571.5359,48.6214,75.4627
0.6594,22.3969,1.5936,24455668.6765,50.4472,35.9117
0.6642,31.5443,1.4937,4321504.5646,48.9293,51.0923
0.6478,22.4056,1.4977,25715681.465,50.1588,34.0149
0.6433,24.4706,1.4319,23724774.9484,50.6428,32.2974
0.6737,26.0005,1.5853,4445781.2201,48.9194,72.7283
0.6587,25.5125,1.4466,25125624.5344,50.1723,47.5302
0.6575,20.436,1.5794,24808509.6558,50.1873,42.3143
0.6653,26.5386,1.5338,24807504.9665,50.1043,40.1133
0.6523,29.5728,1.4411,24737264.3527,50.0356,28.2658
0.6637,27.6489,1.5737,24904677.9959,50.0716,29.2785
0.6661,22.5603,1.5796,4485808.8378,48.362,63.4644
0.6502,22.0881,1.4258,4516523.9917,49.3114,72.8974
0.6632,21.6318,1.5915,4643849.8838,49.7108,57.8907
0.6574,21.2985,1.5557,24384058.4263,50.4805,42.7972
0.6566,22.1015,1.4923,4623981.5531,49.3649,68.9003
0.6593,23.4583,1.4014,4533398.1494,49.1254,132.4823
0.6623,26.1113,1.4741,23321376.5767,50.527,48.9739
0.6515,22.1316,1.4102,24513117.5641,50.8736,56.491
0.6669,23.1599,1.5351,24431715.4572,50.4073,56.8229
0.6593,27.1587,1.4803,24688724.9935,50.5039,37.8847
0.6474,20.3749,1.4341,4454626.9154,49.1524,72.099
0.6675,26.3636,1.596,25526450.576,50.0348,33.8655
0.6719,22.3533,1.5231,4421267.5907,47.0097,136.8772
0.6486,21.6,1.4075,23346817.4274,50.155,54.0949
0.6386,21.0297,1.4042,24528072.9365,50.9936,41.4862
0.6549,20.5593,1.5984,25058447.9613,50.3598,35.8941
0.6577,23.6855,1.5554,23995503.0398,50.3981,35.1017
0.6584,30.4457,1.4447,24268661.6222,50.3031,33.7452
0.6358,20.0447,1.4109,23913310.4731,50.7181,41.1185
0.6608,22.0073,1.5233,24580989.722,50.1454,51.0671
0.6693,26.1451,1.5635,24639598.4008,50.8876,43.9869
0.6706,29.7007,1.499,4283979.828,48.8778,90.483
0.6505,26.9968,1.4056,4483693.434,47.0956,52.8851
0.6564,31.1361,1.4123,24165829.392,50.6737,34.57
0.6511,25.1025,1.42,4584742.0042,49.9872,61.7969
0.6554,26.8857,1.4992,23937435.0533,50.7545,31.45
0.6622,26.5353,1.4753,4347471.56,48.5697,71.8876
0.6536,31.0765,1.4456,24102773.5933,50.1506,26.6713
0.6633,29.8432,1.5252,23764779.8894,50.2633,30.8072
0.6559,30.2689,1.4603,24891948.2749,50.4591,28.8622
0.6735,28.2247,1.5896,4373937.4454,47.6714,57.5846
0.6639,26.1276,1.4143,4466749.845,48.5809,141.7903
0.67,24.5012,1.5571,4582325.0173,49.6852,79.4361
0.666,31.8168,1.4684,4296873.132,47.6024,68.1226
0.6655,22.3711,1.6419,24203190.9314,50.9933,37.6592
0.661,21.6004,1.511,4646735.3252,49.4364,81.1207
0.6739,22.2274,1.5563,4249953.8805,47.2534,123.4327
0.6508,20.2145,1.505,24969142.3727,50.0962,45.165
0.6576,31.087,1.4111,4388961.133,49.8055,62.8054
0.6562,23.8581,1.4899,24746735.0962,50.0812,41.4284
0.64,21.112,1.4575,25064334.4141,50.2052,35.0058
0.6663,23.8671,1.5153,25890950.7558,50.8734,55.9427
0.6726,31.907,1.481,4631309.9947,48.6255,117.4105
0.6593,21.7806,1.5964,24341815.0883,50.5897,37.6829
0.6503,22.4818,1.511,25737523.3572,50.6402,35.2283
0.6687,20.0909,1.5993,4444796.8551,48.408,81.5999
0.6617,20.1298,1.5936,4560865.986,49.8544,62.2256
0.6622,23.6237,1.5071,4334275.4737,49.1359,74.3004
0.6465,22.0967,1.4852,24560196.7987,50.2551,35.6191
0.6611,21.4246,1.4423,4706880.5182,47.5766,124.9822
0.6727,29.0112,1.5271,4570844.3173,47.2002,83.9295
0.6691,31.0497,1.5254,23909900.5466,50.6407,36.9481
0.6688,31.7379,1.4596,4445622.848,49.0977,99.4787
0.6614,25.9196,1.4882,25211050.1102,50.6547,43.4891
0.6498,23.8608,1.458,22887302.2111,50.5119,38.6544
0.6665,27.9595,1.572,23633506.1663,50.5301,33.0899
0.6478,22.9208,1.4018,4477969.0481,47.1028,65.6296
0.6533,20.4579,1.439,24790524.5457,50.6158,62.5215
0.6694,26.4308,1.5113,4549902.6956,48.3477,90.2229
0.6505,22.4986,1.5362,25302071.9835,50.2379,32.2963
0.6656,25.0762,1.5722,24813637.9414,50.732,39.1814
0.6605,21.9594,1.5689,4451311.2846,49.3146,55.5555
0.6413,24.3176,1.4075,25427358.0343,50.7195,32.8158
0.6665,20.445,1.6434,4428618.1754,49.4561,57.3524
0.6612,31.4998,1.4322,25331556.2652,50.6824,37.2604
0.6677,20.879,1.5022,4269071.9099,48.9666,139.9422
0.6718,28.929,1.5781,4450949.5052,47.5841,53.0475
0.671,25.066,1.624,4134885.3442,48.634,51.7231
0.655,20.3292,1.4591,25218087.3233,50.9474,62.3532
0.6542,21.0017,1.522,25110307.8866,50.3835,44.1772
0.6548,20.7758,1.4472,4434231.1557,48.6017,90.6818
0.6415,24.4329,1.4027,24936288.234,50.4136,33.2486
0.6553,21.1316,1.5686,24257342.0749,50.6313,38.7899
0.6629,21.821,1.4742,4462165.169,49.3097,113.5687
0.6595,24.0029,1.4528,4519014.9592,49.1848,86.7409
0.6529,20.9619,1.5796,25445838.5368,50.252,34.4194
0.6568,20.7466,1.4252,4300839.4038,47.836,116.2278
0.6704,22.3757,1.5785,4314062.7016,47.9106,81.9492
0.6554,23.4468,1.4666,24594725.2143,50.4309,46.2011
0.657,29.3305,1.4797,25745937.0099,50.5792,29.3928
0.661,30.3131,1.5033,25037969.6131,50.1079,29.2139
0.6612,24.6784,1.5246,4249907.5721,48.9046,57.6903
0.6635,21.9413,1.5458,4502270.3169,47.8639,70.5748
0.655,25.891,1.4257,4519017.0539,48.99,67.7842
0.6621,31.0202,1.4789,23752049.8487,50.8097,33.5203
0.658,31.9327,1.4172,24093196.3178,50.4866,34.2504
0.6585,24.1863,1.4294,4576940.3153,47.4459,90.6141
0.6691,31.7665,1.514,4353334.5845,49.6186,61.9105
0.6706,22.9827,1.6166,4569107.7999,49.9294,64.3693
0.6607,28.4079,1.435,23822166.436,50.7865,45.7278
0.6694,26.8599,1.5798,4388783.5086,49.2961,54.825
0.6683,27.6193,1.5868,24535105.2672,50.8611,34.1075
0.6487,23.3846,1.4567,24942169.5814,50.0382,37.4052
0.6582,20.1564,1.5199,4305487.6475,47.4753,73.9181
0.6413,21.7847,1.4163,24702140.1482,50.7283,39.9172
0.6471,29.6607,1.4062,24441995.6399,50.2554,26.9154
0.6726,23.4402,1.5304,4459873.9886,47.4004,123.8724
0.6525,21.9275,1.5601,25925014.933,50.4016,33.1642
0.6731,30.7869,1.5492,4582827.695,48.1015,64.4888
0.6704,22.3662,1.5626,4585775.4023,48.7412,92.3011
0.669,22.6026,1.5918,23770083.404,50.6149,51.6047
0.655,25.7826,1.4597,4254727.5586,47.7933,54.537
0.6695,26.2919,1.6065,23583745.6788,50.7314,36.7177
0.6569,28.6294,1.4115,25312282.5264,50.7857,41.1098
0.6623,21.8952,1.578,4467206.5248,48.3336,56.7011
0.6702,31.3632,1.4467,4352463.5371,48.8505,143.455
0.6513,25.0432,1.4413,4150229.2479,49.2339,55.3521
0.657,28.63,1.4769,25551560.9663,50.5585,31.226
0.667,21.0205,1.5544,23848540.247,50.5775,64.2677
0.6529,20.256,1.5763,24744844.2686,50.4106,37.6741
0.6726,24.3083,1.5406,4515862.6234,49.299,110.3879
0.6423,23.1376,1.4374,23604635.4324,50.6302,34.3076
0.6626,23.7225,1.582,23576567.0521,50.6441,38.0133
0.6547,23.8095,1.443,24221231.2621,50.3901,48.0437
0.6589,30.2867,1.4284,24729532.9689,50.8693,37.6292
0.651,23.1302,1.4003,24368890.8896,50.2625,52.2954
0.6483,22.8359,1.468,4710664.5659,49.6122,50.5719
0.658,21.6351,1.443,4179371.7397,47.1224,100.4506
0.6678,22.756,1.5061,4640495.655,48.9444,113.5918
0.6576,22.5305,1.4747,24512333.4094,50.9126,53.1802
0.6534,20.9291,1.5868,23778622.2559,50.2814,34.742
0.6491,21.5776,1.5107,24604428.7891,50.7896,37.4768
0.6476,20.3537,1.4744,4373409.344,49.9768,60.9339
0.6622,27.0425,1.4237,4174014.4922,49.456,106.9917
0.6556,23.1728,1.4998,24745825.2914,50.5836,41.8907
0.663,29.4217,1.4384,23890268.2251,50.0651,45.9862
0.6619,25.9098,1.4479,23876676.1466,50.6468,54.4666
0.6625,25.6481,1.4323,4812225.4167,48.3364,106.7104
0.6581,26.5569,1.4112,24222820.2707,50.5071,51.1751
0.6623,26.8225,1.5585,25581610.336,50.869,31.6563
0.649,23.1068,1.4632,24658654.4621,50.5314,38.4301
0.6617,25.6295,1.5625,24285342.8148,50.5513,33.6794
0.6659,30.7826,1.5534,25544211.9037,50.2492,27.9034
0.6672,30.4596,1.5493,25158987.5262,50.5897,31.0183
0.6612,25.6813,1.4761,4319448.1407,48.8568,71.9681
0.669,25.279,1.5831,4344924.9632,49.9426,60.255
0.6643,24.8864,1.4461,4501497.9853,48.9814,119.9629
0.6511,25.7826,1.4597,24579025.7477,50.0981,33.3448
0.6629,24.1577,1.5206,4518080.2344,49.8754,68.4609
0.6538,27.5638,1.4795,24025326.8432,50.989,30.4989
